Wavelength_nm	Dilution Corrected Absorbance
230	0.270436
233	0.2556281
236	0.2438934
239	0.2325821
242	0.2238746
245	0.215769
248	0.2092695
251	0.2032915
254	0.1982431
257	0.1930378
260	0.1877246
263	0.1821787
266	0.1762834
269	0.1702408
272	0.1639596
275	0.1574097
278	0.1506395
281	0.1436818
284	0.1364537
287	0.129301
290	0.1229523
293	0.1175367
296	0.1116361
299	0.1059077
302	0.1004065
305	0.09541358
308	0.09081968
311	0.08640759
314	0.08217379
317	0.07825987
320	0.07425879
323	0.07041811
326	0.06678311
329	0.06345039
332	0.06029435
335	0.05737654
338	0.05458286
341	0.05187594
344	0.04941569
347	0.04705279
350	0.04489303
353	0.04271524
356	0.0407102
359	0.03883773
362	0.0369875
365	0.03517145
368	0.03345817
371	0.03170618
374	0.03005291
377	0.02854668
380	0.02712309
383	0.02579612
386	0.02445576
389	0.0231577
392	0.02193816
395	0.02081967
398	0.01982143
401	0.01886011
404	0.01793554
407	0.01698978
410	0.01615258
413	0.01532845
416	0.01454359
419	0.01382598
422	0.01314141
425	0.01253098
428	0.01195091
431	0.01137776
434	0.01083917
437	0.01033685
440	0.009866638
443	0.009410803
446	0.00895098
449	0.008539499
452	0.008207674
455	0.007892722
458	0.007603304
461	0.007329684
464	0.007067511
467	0.006807117
470	0.00657216
473	0.006331916
476	0.006092134
479	0.005844977
482	0.005631085
485	0.005451958
488	0.00526398
491	0.005068024
494	0.004896048
497	0.004720925
500	0.004552233
503	0.004392749
506	0.004256469
509	0.004134106
512	0.003996528
515	0.003864726
518	0.003740569
521	0.003623274
524	0.003514824
527	0.003417462
530	0.003315771
533	0.003235549
536	0.003128513
539	0.003040991
542	0.002955768
545	0.002870443
548	0.00278443
551	0.00272237
554	0.002668913
557	0.002609409
560	0.002553406
563	0.002493182
566	0.002438207
569	0.002356235
572	0.002277037
575	0.002235642
578	0.002198925
581	0.002139538
584	0.002089877
587	0.002074444
590	0.002028383
593	0.001975791
596	0.001951461
599	0.001925743
602	0.001875739
605	0.001845832
608	0.001847021
611	0.001801286
614	0.001779044
617	0.001770292
620	0.001752564
623	0.001696338
626	0.001651833
629	0.001615254
632	0.001582221
635	0.001544001
638	0.001526863
641	0.001508943
644	0.001477991
647	0.001449652
650	0.001414322
653	0.001381606
656	0.001349618
659	0.001407115
662	0.001383075
665	0.001343787
668	0.001323925
671	0.001281844
674	0.001269259
677	0.001294694
680	0.001259103
683	0.001248977
686	0.001224769
689	0.001207575
692	0.001153637
695	0.001104158
698	0.001152087
701	0.001171579
704	0.001151772
707	0.001200339
710	0.001157084
713	0.001074968
716	0.0009815095
719	0.0009076983
722	0.0008506776
725	0.0008785503
728	0.0009445626
731	0.0009838654
734	0.0009887801
737	0.001004009
740	0.001040879
743	0.001050007
746	0.001049101
749	0.00110056
752	0.001121148
755	0.00108133
758	0.001099217
761	0.00113823
764	0.001111217
767	0.001135011
770	0.001131053
773	0.001199954
776	0.001102896
779	0.001130571
782	0.001188853
785	0.001142749
788	0.001185818
791	0.001240333
794	0.001202867
797	0.001141688
800	0.001101579
