Wavelength_nm	Dilution Corrected Absorbance
230	0.337295
233	0.3215249
236	0.3086359
239	0.2961823
242	0.2860544
245	0.2769903
248	0.2692736
251	0.2623741
254	0.2561262
257	0.2494033
260	0.2422291
263	0.2344237
266	0.2259385
269	0.2168408
272	0.207527
275	0.1978621
278	0.1878767
281	0.1782252
284	0.168654
287	0.1594966
290	0.1514771
293	0.1444833
296	0.1369734
299	0.129738
302	0.1225986
305	0.1161512
308	0.1101631
311	0.1044483
314	0.09901629
317	0.09405473
320	0.08902249
323	0.08427785
326	0.07979204
329	0.07571771
332	0.07184234
335	0.06829242
338	0.06485228
341	0.06154598
344	0.05853128
347	0.05565141
350	0.05294651
353	0.05024391
356	0.04777209
359	0.04538194
362	0.0430972
365	0.04081102
368	0.03870734
371	0.0365686
374	0.03451599
377	0.03265279
380	0.03090237
383	0.02927825
386	0.02765471
389	0.02606479
392	0.02458547
395	0.02324837
398	0.02205693
401	0.02091965
404	0.01980636
407	0.01871172
410	0.01767809
413	0.01670337
416	0.01577103
419	0.01499137
422	0.01420362
425	0.01351647
428	0.01283829
431	0.01215588
434	0.01150198
437	0.01093506
440	0.01039024
443	0.009885675
446	0.009362963
449	0.008891921
452	0.008504574
455	0.008121824
458	0.007796511
461	0.007478732
464	0.007201674
467	0.006914291
470	0.006661886
473	0.006408588
476	0.006166549
479	0.005870402
482	0.005619423
485	0.005405743
488	0.005189778
491	0.004967836
494	0.004788098
497	0.004638762
500	0.004446113
503	0.004291448
506	0.004132714
509	0.003978386
512	0.003805824
515	0.003674265
518	0.00353266
521	0.003416809
524	0.003295434
527	0.003177243
530	0.003071543
533	0.002982608
536	0.00289376
539	0.002807434
542	0.002724588
545	0.002656098
548	0.002603261
551	0.002523213
554	0.002425239
557	0.002363017
560	0.002288541
563	0.00223673
566	0.002164087
569	0.002115317
572	0.00203892
575	0.001952342
578	0.001900554
581	0.001842383
584	0.001794376
587	0.001766873
590	0.0017408
593	0.001666842
596	0.001608009
599	0.001587093
602	0.001581191
605	0.001553759
608	0.001490183
611	0.001423988
614	0.001391819
617	0.001359705
620	0.001321367
623	0.001285512
626	0.001288085
629	0.00129996
632	0.001314584
635	0.001270887
638	0.001304248
641	0.001321839
644	0.001214153
647	0.001152097
650	0.001136215
653	0.001070246
656	0.00103086
659	0.001023635
662	0.001011336
665	0.0009959054
668	0.0009832997
671	0.001047288
674	0.001050186
677	0.0009759813
680	0.0009711227
683	0.0009752412
686	0.0009821705
689	0.0009384416
692	0.0008985462
695	0.0009059951
698	0.0009166847
701	0.0008630894
704	0.000863857
707	0.0008058947
710	0.0007257683
713	0.0006784703
716	0.0006802562
719	0.0006384837
722	0.0005970533
725	0.0005914808
728	0.0006045429
731	0.0006646643
734	0.0007479065
737	0.0007811127
740	0.0007381946
743	0.0007309611
746	0.0007373114
749	0.0006719038
752	0.0006330179
755	0.0007155889
758	0.0007510671
761	0.0006847893
764	0.0006949399
767	0.0007546887
770	0.0007485315
773	0.000746401
776	0.0007901485
779	0.0008078979
782	0.0007132338
785	0.0007487159
788	0.0008172345
791	0.0007636706
794	0.0008198644
797	0.0008156212
800	0.0007610653
