Wavelength_nm	Dilution Corrected Absorbance
230	0.2779631
233	0.258865
236	0.2450725
239	0.232824
242	0.2239107
245	0.2158962
248	0.2095713
251	0.2038134
254	0.1989311
257	0.1939259
260	0.1887202
263	0.1831888
266	0.1771965
269	0.1709743
272	0.1643895
275	0.1574892
278	0.1504445
281	0.1433642
284	0.1361777
287	0.1291491
290	0.122987
293	0.1177416
296	0.1119541
299	0.1062838
302	0.1007621
305	0.09571564
308	0.09104601
311	0.08657902
314	0.08232105
317	0.0784195
320	0.07448454
323	0.07075282
326	0.06725292
329	0.0640465
332	0.06100382
335	0.0581617
338	0.05541575
341	0.05272557
344	0.05026067
347	0.04788232
350	0.04567938
353	0.04343594
356	0.04134747
359	0.03937723
362	0.03744045
365	0.03553694
368	0.03376447
371	0.03194144
374	0.03022407
377	0.02866042
380	0.02718344
383	0.02581223
386	0.02443734
389	0.0231096
392	0.02187791
395	0.02072654
398	0.0197174
401	0.01875815
404	0.01782912
407	0.01688203
410	0.01601417
413	0.01518553
416	0.01438977
419	0.01367363
422	0.01298703
425	0.01239463
428	0.0118071
431	0.01124033
434	0.0107106
437	0.01022182
440	0.009729502
443	0.009275036
446	0.008826681
449	0.008405376
452	0.008062138
455	0.007731333
458	0.007441122
461	0.007174658
464	0.006903483
467	0.006649093
470	0.006403965
473	0.006150748
476	0.005918693
479	0.005670777
482	0.005438871
485	0.005248774
488	0.005042716
491	0.004838947
494	0.004671178
497	0.004493468
500	0.004323619
503	0.004168638
506	0.004028826
509	0.003913127
512	0.00376929
515	0.003647071
518	0.003510016
521	0.003387776
524	0.003275022
527	0.003164723
530	0.003056674
533	0.002969911
536	0.002874962
539	0.00278026
542	0.002709162
545	0.002641302
548	0.002554877
551	0.002480368
554	0.00241975
557	0.002349559
560	0.002283013
563	0.002227358
566	0.002160619
569	0.002100429
572	0.002026342
575	0.001979672
578	0.001925493
581	0.00187682
584	0.001834851
587	0.001798432
590	0.001762501
593	0.00172414
596	0.001698132
599	0.00165693
602	0.00160726
605	0.001594628
608	0.001567619
611	0.001517875
614	0.001494836
617	0.001475949
620	0.001437468
623	0.001404362
626	0.001400224
629	0.00137981
632	0.001361109
635	0.001349005
638	0.001321258
641	0.001254582
644	0.001210197
647	0.001207772
650	0.001161937
653	0.00113621
656	0.00113715
659	0.001128437
662	0.00108975
665	0.001076805
668	0.001092041
671	0.001060191
674	0.001047313
677	0.001072092
680	0.001036297
683	0.000999563
686	0.0009769927
689	0.0009602849
692	0.0009132971
695	0.0008747771
698	0.0009208185
701	0.0009046823
704	0.0009126079
707	0.0009511348
710	0.0009081181
713	0.0008449344
716	0.0007845924
719	0.0007046025
722	0.0006754396
725	0.0007180291
728	0.0008079347
731	0.0008846858
734	0.0009313978
737	0.000942742
740	0.0009166449
743	0.0008837399
746	0.0008544196
749	0.0008715989
752	0.0008322278
755	0.0007939248
758	0.0008238153
761	0.0008029368
764	0.0007788383
767	0.0008258114
770	0.0008010176
773	0.0007926131
776	0.0008025998
779	0.0008861513
782	0.0008120757
785	0.000737966
788	0.0008400898
791	0.0008272343
794	0.0008047492
797	0.0008232139
800	0.0008355149
